,Age,Density Corner Left Eye,Density Corner Right Eye,Density Forehead,Density Cheek Left,Density Cheek Right,Depth Corner Left Eye,Depth Corner Right Eye,Depth Forehead,Depth Cheek Left,Depth Cheek Right,Variance Corner Left Eye,Variance Corner Right Eye,Variance Forehead,Variance Cheek Left,Variance Cheek Right,Path
10,38,0.589285714,0.467532468,0.000461538462,0.151823282,0.0357142857,0.330004092,0.29865459,0.168536582,0.253539567,0.286174457,0.229887885,0.180482819,0.0335369358,0.0935497861,0.0622779772,./datasets/result/1010_1953-6-13_1991.jpg
11,38,0.210884354,0.329218107,0.0569345942,0.177801724,0.0945945946,0.209894762,0.27426355,0.190056988,0.233092466,0.19711289,0.106738879,0.147128067,0.0751783482,0.106595763,0.0844341085,./datasets/result/1011_1953-6-13_1991.jpg
12,53,0.292011019,0.231527094,0.160055096,0.298128342,0.108885017,0.269679929,0.205908767,0.202074332,0.239747269,0.189898936,0.131339026,0.114775547,0.102720024,0.130565005,0.0915499845,./datasets/result/1012_1955-1-25_2008.jpg
13,50,0.618357488,0.739428571,0.298205246,0.345771144,0.356777494,0.298508149,0.40131443,0.251722015,0.259453204,0.258079328,0.2213485,0.322518222,0.133740975,0.14639958,0.149781606,./datasets/result/1013_1961-2-21_2011.jpg
14,42,0.596507353,0.248366013,0.220502646,0.151927438,0.325396825,0.345952259,0.199477778,0.20219882,0.20004424,0.245246297,0.244865812,0.119819834,0.097253342,0.101662916,0.141307732,./datasets/result/1014_1950-9-18_1992.jpg
15,34,0.242735043,0.358695652,0.482641253,0.278149726,0.279538131,0.271884296,0.259834863,0.274795302,0.20929736,0.227272356,0.126752458,0.152073853,0.178187829,0.122898824,0.127254229,./datasets/result/1015_1947-8-27_1981.jpg
16,31,0.6328125,0.495967742,0.168534483,0.0414710485,0.0848484848,0.292121828,0.254877166,0.264481041,0.205600108,0.196008326,0.216809501,0.178692786,0.0962809794,0.0701945939,0.0811264051,./datasets/result/1016_1953-12-31_1984.jpg
17,35,0.4124847,0.176470588,0.283649503,0.00425531915,0.314942143,0.395114651,0.201926113,0.31912226,0.169707804,0.286357207,0.206458168,0.102190995,0.139529302,0.0620307835,0.142195644,./datasets/result/1017_1931-9-13_1966.jpg
18,44,0.537698413,0.585185185,0.243697479,0.222857143,0.252917232,0.398766874,0.332046856,0.351672702,0.277544838,0.350136801,0.256505386,0.232739438,0.132083987,0.118972969,0.138651428,./datasets/result/1018_1931-9-13_1975.jpg
19,57,0.397230321,0.0642857143,0.00287356322,0.0514285714,0.0617760618,0.29556312,0.205396739,0.171444546,0.221721725,0.203831392,0.166528513,0.0795673722,0.0383874182,0.0540109264,0.0579521151,./datasets/result/1019_1950-6-8_2007.jpg
20,47,0.472727273,0.537060968,0.18479021,0.528922872,0.545199063,0.316390982,0.635196453,0.230405506,0.389068402,0.641475899,0.192858016,0.533071158,0.107475677,0.245819429,0.390293958,./datasets/result/101_1962-1-17_2009.jpg
21,55,0.256666667,0.47625969,0.0640117994,0.122062553,0.0151515152,0.20751976,0.362040802,0.191399696,0.225214057,0.180785824,0.119827221,0.220015307,0.0740547353,0.0915591013,0.0650320644,./datasets/result/1020_1954-10-9_2009.jpg
22,62,0.793650794,0.552083333,0.0166440217,0.280500894,0.281076067,0.466114416,0.634720706,0.180167482,0.691301906,0.595215478,0.389180727,0.390723888,0.0583025713,0.251170826,0.223044494,./datasets/result/1022_1945-8-16_2007.jpg
23,67,0.747428571,0.400436529,0.0322375011,0.324166667,0.476706392,0.513717815,0.549145622,0.185260508,0.521862136,0.452708798,0.406389456,0.47533163,0.0690502237,0.224796603,0.259591777,./datasets/result/1024_1945-8-16_2012.jpg
24,66,0.581027668,0.798888889,0.0319685357,0.340789474,0.349451966,0.44055509,0.564362606,0.184428993,0.532397534,0.56121794,0.293406623,0.469475281,0.0671729787,0.234004194,0.247578369,./datasets/result/1025_1945-8-16_2011.jpg
25,64,0.593495935,0.757716049,0.0104895105,0.281073025,0.399722222,0.476852978,0.646658994,0.203023317,0.469910267,0.47340945,0.322183044,0.513172717,0.0469323924,0.180894061,0.232292535,./datasets/result/1026_1945-8-16_2009.jpg
26,51,0.0555555556,0.340746055,0.578,0.183908046,0.00438596491,0.157351419,0.420533536,0.375875065,0.337945304,0.168776263,0.0946273022,0.195111075,0.251827541,0.112538924,0.0532535347,./datasets/result/1027_1911-8-6_1962.jpg
27,51,0.205357143,0.449404762,0.160836875,0.255570652,0.172043011,0.189533107,0.379154484,0.200107854,0.315333921,0.306518753,0.112361053,0.216982822,0.0982238436,0.137166792,0.110229162,./datasets/result/1028_1911-8-6_1962.jpg
28,49,0.676923077,0.379761905,0.358437314,0.129652605,0.0273889227,0.309366125,0.224548353,0.34581042,0.239039617,0.182478225,0.243912362,0.141666272,0.149217682,0.093046078,0.0663250635,./datasets/result/1029_1931-9-17_1980.jpg
29,47,0.636212625,0.423076923,0.158794109,0.472337704,0.119966791,0.355865194,0.243263345,0.242011602,0.324605734,0.235241583,0.250486217,0.152845367,0.0954349782,0.202229862,0.0782227676,./datasets/result/102_1962-1-17_2009.jpg
30,62,0.269230769,0.5,0.448107448,0.662121212,0.695473251,0.439019892,0.454495267,0.262964469,0.387611963,0.379270103,0.164036624,0.265977381,0.168345232,0.290190454,0.294016885,./datasets/result/1031_1928-6-29_1990.jpg
31,57,0.561669829,0.438988095,0.173076923,0.251639344,0.227244582,0.341947601,0.247700834,0.220465625,0.211556863,0.236090565,0.232813864,0.160574272,0.105032945,0.117754347,0.118733739,./datasets/result/1032_1954-6-15_2011.jpg
32,61,0.483870968,0.399092971,0.210727969,0.246557377,0.347039474,0.277713344,0.26291742,0.246547567,0.226527521,0.251382648,0.181368973,0.163223178,0.116696671,0.120102955,0.145739706,./datasets/result/1033_1954-6-15_2015.jpg
33,57,0.770833333,0.416386083,0.00849514563,0.281326781,0.0725907384,0.339312487,0.568821283,0.223756629,0.357665365,0.18047204,0.284424973,0.276683043,0.0397493089,0.151301366,0.0777645863,./datasets/result/1034_1954-6-15_2011.jpg
34,37,0.0833333333,0.568564555,0.0382666667,0.049736968,0.0229202037,0.187290337,0.379815978,0.253143148,0.198279044,0.19110255,0.0866726423,0.256348327,0.028670497,0.0520491214,0.051508916,./datasets/result/1036_1958-5-29_1995.jpg
35,54,0.711755233,0.651960784,0.0920469361,0.277922078,0.310391363,0.30691247,0.292616906,0.240002216,0.289992007,0.26709543,0.247923472,0.224964969,0.0746546091,0.132344816,0.137597701,./datasets/result/1037_1958-5-29_2012.jpg
36,55,0.643236074,0.678676471,0.0454292859,0.14965035,0.216352201,0.433637551,0.464550855,0.286550722,0.259645977,0.240830309,0.309867887,0.346162305,0.0616682094,0.0917770437,0.109292222,./datasets/result/1038_1958-5-29_2013.jpg
37,47,0.466666667,0.27037037,0.10727831,0.0681216931,0.00653594771,0.260131068,0.251319151,0.274620735,0.198837684,0.180786268,0.173021746,0.122776567,0.0757539297,0.0708735915,0.0584946621,./datasets/result/1039_1958-5-29_2005.jpg
38,51,0.157894737,0.367208672,0.0462489344,0.254694271,0.173913043,0.20459426,0.270920113,0.19655931,0.26280263,0.257697051,0.0973593383,0.157041805,0.0745722439,0.126996433,0.100727747,./datasets/result/1040_1958-5-29_2009.jpg
39,41,0.0882352941,0.279132791,0.0851277634,0.0364774115,0.228896104,0.171732363,0.348152493,0.208091251,0.185574379,0.227748227,0.0866305822,0.149787068,0.0867688901,0.0719700395,0.11389716,./datasets/result/1041_1958-5-29_1999.jpg
40,56,0.332222222,0.28458498,0.227261493,0.277777778,0.469109195,0.370368536,0.222758155,0.21880877,0.331444876,0.279802635,0.160201098,0.110029888,0.113415298,0.141837747,0.176905046,./datasets/result/1042_1910-2-27_1966.jpg
41,56,0.179347826,0.238461538,0.343581658,0.318137415,0.345618346,0.210074639,0.284654123,0.224738961,0.219631567,0.237471651,0.113933096,0.130703064,0.137813886,0.131720317,0.142537845,./datasets/result/1043_1910-2-27_1966.jpg
42,75,0.362903226,0.130897317,0.142333786,0.233872859,0.0277777778,0.235649811,0.21082327,0.222036065,0.285251692,0.186127458,0.12898823,0.085233968,0.0939173183,0.122779648,0.0749526938,./datasets/result/1044_1932-9-29_2007.jpg
43,75,0.5,0.621753247,0.0908119658,0.235714286,0.222629409,0.228832399,0.242422977,0.193273032,0.223985607,0.209976759,0.164394288,0.190205848,0.0840291067,0.117604682,0.11291429,./datasets/result/1045_1932-9-29_2007.jpg
44,59,0.447674419,0.342917251,0.527961165,0.528006267,0.593037215,0.288307286,0.253539261,0.27364224,0.385498579,0.3088357,0.172346973,0.145607271,0.18916815,0.242443024,0.22254537,./datasets/result/1046_1940-8-16_1999.jpg
45,44,0.320833333,0.16737963,0.0548514851,0.138,0.196759259,0.260920238,0.343880956,0.201091111,0.209627762,0.214321855,0.139014874,0.295654355,0.0696282965,0.0942905583,0.107994349,./datasets/result/1047_1964-3-11_2008.jpg
46,48,0.177693762,0.262626263,0.011525974,0.036422647,0.0618181818,0.192072048,0.213681583,0.258982164,0.247927075,0.316375971,0.104249947,0.116831525,0.043924221,0.0633146646,0.069707791,./datasets/result/1048_1964-3-11_2012.jpg
47,70,0.717647059,0.616071429,0.00815602837,0.514118596,0.404761905,0.631794274,0.54494276,0.215845082,0.568151079,0.660693563,0.477158898,0.372083826,0.0418330532,0.335914631,0.315536452,./datasets/result/1049_1944-5-29_2014.jpg
48,47,0.212345679,0.41025641,0.0756213644,0.0705645161,0.113022942,0.202075996,0.25879486,0.474841928,0.194477755,0.243678021,0.104268537,0.160812681,0.0852382613,0.0782866603,0.0914077417,./datasets/result/104_1962-1-17_2009.jpg
49,17,0.105654762,0.0218390805,0.00815111916,0.0544401544,0.0638923918,0.196082968,0.171300786,0.233679166,0.201614628,0.202785814,0.080648471,0.0638396204,0.0369643397,0.056610528,0.0739484961,./datasets/result/1050_1972-7-28_1989.jpg
50,71,0.152014652,0.135752688,0.114387974,0.376286008,0.0741818182,0.2127017,0.202616945,0.19505237,0.273720478,0.193292044,0.100457845,0.099189139,0.092691712,0.153292488,0.0851356369,./datasets/result/1051_1908-7-12_1979.jpg
51,82,0.519298246,0.38245614,0.149599663,0.109756098,0.388376068,0.33102931,0.285975928,0.266481544,0.198149863,0.322227479,0.215736587,0.150871804,0.0998099494,0.0940628237,0.178772409,./datasets/result/1052_1908-7-12_1990.jpg
52,60,0.317241379,0.235,0.00221181369,0.0107212476,0.0387529138,0.292351642,0.275449887,0.210279519,0.182822763,0.241988515,0.140876946,0.123954209,0.0284740981,0.0484827577,0.0586261885,./datasets/result/1053_1955-6-6_2015.jpg
53,56,0.413690476,0.253753754,0.236730013,0.128982843,0.0764568765,0.320246056,0.507493109,0.464860322,0.225267334,0.205783346,0.19064032,0.173805321,0.15139542,0.0894704927,0.0645919859,./datasets/result/1054_1954-9-7_2010.jpg
54,48,0.327731092,0.265178571,0.68051849,0.106106659,0.0186335404,0.354910874,0.407684232,0.42919298,0.219096628,0.20971045,0.172001645,0.161319943,0.320317977,0.0896345227,0.0609485924,./datasets/result/1055_1966-8-14_2014.jpg
55,37,0.131111111,0.207407407,0.101690541,0.13005848,0.0658158158,0.201373148,0.216010604,0.245663771,0.26644261,0.204338486,0.0941554557,0.108051736,0.0828817161,0.0868806572,0.0749507543,./datasets/result/1056_1966-8-14_2003.jpg
56,48,0.239889706,0.305454545,0.403239557,0.0155006284,0.176841677,0.288900428,0.317294181,0.307920311,0.185458944,0.204716991,0.122692762,0.149134011,0.172233382,0.054287475,0.104825467,./datasets/result/1057_1966-8-14_2014.jpg
57,41,0.180311891,0.716049383,0.0345543346,0.0069124424,0.15681445,0.440994458,0.337014826,0.184041786,0.176817667,0.240535869,0.127960142,0.265533806,0.0685167234,0.054683735,0.100376107,./datasets/result/1059_1966-8-14_2007.jpg
58,46,0.551724138,0.530864198,0.0350722075,0.435483871,0.399656947,0.455636842,0.415856345,0.20979027,0.371817813,0.352915237,0.290184328,0.252393964,0.0628949824,0.208602593,0.188319612,./datasets/result/105_1962-1-17_2008.jpg
59,44,0.269333333,0.150623886,0.0116439081,0.047115675,0.0300723258,0.336736921,0.272736604,0.184751918,0.201341382,0.213087343,0.139995985,0.0899402126,0.0506442067,0.0578040082,0.0579027312,./datasets/result/1060_1966-8-14_2010.jpg
60,44,0.338,0.214942529,0.0172413793,0.0777310924,0.0375,0.322354345,0.26380133,0.20268629,0.228063727,0.203536276,0.160113387,0.114204033,0.0604663942,0.0672474691,0.0689988034,./datasets/result/1061_1966-8-14_2010.jpg
61,31,0.0913312693,0.422794118,0.120097146,0.0141414141,0.196478873,0.362337997,0.341231766,0.274580519,0.181931501,0.400632247,0.0707452675,0.185857813,0.0849738559,0.0566189978,0.118529769,./datasets/result/1063_1966-8-14_1997.jpg
62,43,0.321538462,0.482758621,0.316185419,0.0606060606,0.135370094,0.240975633,0.295908624,0.330139021,0.210319245,0.215928998,0.142537621,0.192340882,0.151740918,0.076037408,0.0940384851,./datasets/result/1064_1966-8-14_2009.jpg
63,43,0.213507625,0.301488834,0.364025026,0.0183150183,0.132642998,0.25226901,0.2259777,0.331989257,0.183465131,0.316896572,0.113010456,0.129008428,0.163014133,0.0628646213,0.107983546,./datasets/result/1065_1966-8-14_2009.jpg
64,43,0.222222222,0.3,0.343142968,0.0170731707,0.192680481,0.254750382,0.210488463,0.317956469,0.174932262,0.277045564,0.117857363,0.123587507,0.151369512,0.0594859104,0.114796057,./datasets/result/1066_1966-8-14_2009.jpg
65,15,0.794372294,0.504076087,0.297354497,0.117434508,0.0925559947,0.451155472,0.33644805,0.417706187,0.263600419,0.26613565,0.377921756,0.213034103,0.168881106,0.0912669068,0.0779549558,./datasets/result/1069_1960-4-23_1975.jpg
66,43,0.0526315789,0.326254826,0.0183325363,0.0378874856,0.0922959573,0.174846442,0.25901623,0.221186302,0.189110064,0.211773197,0.0715013392,0.134975626,0.051513374,0.0678466583,0.0716149153,./datasets/result/106_1962-1-17_2005.jpg
67,62,0.289377289,0.358630952,0.163154016,0.272932023,0.327942498,0.215038699,0.233022635,0.20887202,0.237546484,0.244712884,0.126976766,0.135253506,0.100289705,0.126737931,0.138186926,./datasets/result/1070_1941-3-16_2003.jpg
68,51,0.448841699,0.501602564,0.0210651239,0.259090909,0.154733728,0.254670518,0.334354436,0.190121179,0.391315784,0.233245457,0.162800112,0.211828499,0.0552792215,0.162448359,0.100881766,./datasets/result/1071_1951-11-27_2002.jpg
69,53,0.40087146,0.490196078,0.0456323338,0.175230567,0.275362319,0.395396413,0.326057642,0.27286686,0.232019465,0.26356943,0.205147603,0.207909105,0.0567406919,0.0939118817,0.130996542,./datasets/result/1073_1961-12-16_2014.jpg
70,52,0.334051724,0.102678571,0.112427023,0.221491228,0.31693712,0.52238286,0.183024729,0.239809115,0.234704737,0.2578613,0.226437218,0.0848236688,0.0881756076,0.1094703,0.139347298,./datasets/result/1074_1961-12-16_2013.jpg
71,73,0.496240602,0.664215686,0.108216783,0.216897856,0.257754011,0.340560245,0.385160138,0.240879013,0.329452147,0.317856653,0.212279898,0.287635422,0.0812887167,0.12525558,0.13831577,./datasets/result/1075_1940-3-26_2013.jpg
72,73,0.460526316,0.261111111,0.0426510227,0.249087115,0.191925466,0.242286778,0.22131138,0.191331237,0.235672093,0.223241534,0.166082477,0.120500527,0.0651199491,0.120672722,0.105890028,./datasets/result/1076_1940-3-26_2013.jpg
73,66,0.26916221,0.492424242,0.0151014109,0.0400188324,0.236124635,0.213294631,0.245140737,0.201572743,0.186536197,0.238014029,0.120760792,0.16780826,0.0585349446,0.0714482815,0.113739091,./datasets/result/1077_1940-3-26_2006.jpg
74,68,0.588888889,0.471867967,0.0609954457,0.25,0.175813953,0.275835964,0.271819153,0.204493829,0.281276986,0.22704443,0.203369777,0.17661466,0.0744938331,0.125653796,0.097367408,./datasets/result/1078_1940-3-26_2008.jpg
75,52,0.610017889,0.558823529,0.611069447,0.320557491,0.341690408,0.309734735,0.251173575,0.32021405,0.220616425,0.241817466,0.22597886,0.181424738,0.232812229,0.128532175,0.141240892,./datasets/result/1079_1940-3-26_1992.jpg
76,72,0.5625,0.446153846,0.0662289466,0.354395604,0.323412698,0.245930305,0.247445396,0.203933272,0.239766726,0.25579573,0.18039654,0.16301492,0.0769619934,0.144177015,0.142403886,./datasets/result/1080_1940-3-26_2012.jpg
77,40,0.333333333,0.598484848,0.117787115,0.190273556,0.212137681,0.296368104,0.287049703,0.221345256,0.215135732,0.266126861,0.151251799,0.210006293,0.0931302646,0.104531641,0.116595983,./datasets/result/1081_1966-7-31_2006.jpg
78,40,0.323170732,0.538461538,0.135972222,0.180614657,0.259298246,0.300585012,0.278854457,0.205963568,0.206082848,0.256737968,0.150746563,0.187257479,0.0957128697,0.102579978,0.127345516,./datasets/result/1082_1966-7-31_2006.jpg
79,52,0.310606061,0.31797235,0.102905273,0.15087108,0.188964475,0.263071439,0.240986497,0.234519821,0.240508352,0.248146326,0.131054183,0.126569145,0.084123987,0.0948773082,0.107515957,./datasets/result/1083_1959-7-7_2011.jpg
80,38,0.264254386,0.52484472,0.141068595,0.0743478261,0.395708955,0.35708548,0.288925009,0.226290636,0.205400529,0.282893499,0.139092567,0.193779068,0.0763807032,0.0633739761,0.163685563,./datasets/result/1085_1950-10-31_1988.jpg
81,42,0.758363723,0.793103448,0.745337995,0.752021563,0.764705882,0.414426437,0.441090257,0.329674402,0.333158611,0.342975785,0.363704969,0.369255883,0.271260719,0.275552268,0.286276107,./datasets/result/1086_1937-1-4_1979.jpg
82,46,0.75245098,0.17336849,0.384986226,0.245263158,0.00902255639,0.354030551,0.209070845,0.351650813,0.239443289,0.174336377,0.291331118,0.101975485,0.184827201,0.117575363,0.0575759503,./datasets/result/1088_1953-11-3_1999.jpg
83,74,0.162298387,0.55,0.0521551724,0.0466893039,0.191304348,0.248204281,0.274384934,0.247860942,0.211541425,0.240955563,0.0994730412,0.191962097,0.060236182,0.0663464605,0.106685435,./datasets/result/1089_1938-4-15_2012.jpg
84,42,0.250925926,0.00931677019,0.0229215229,0.240392157,0.0660888407,0.210011594,0.180183526,0.174097171,0.229536273,0.196535145,0.11933722,0.0492763274,0.0706252381,0.112826217,0.0688912086,./datasets/result/108_1962-1-17_2004.jpg
85,48,0.0399719495,0.416475973,0.572446111,0.00996677741,0.469469469,0.201670841,0.248412311,0.299390171,0.179282965,0.345385872,0.0683191554,0.15293704,0.21187748,0.0535519842,0.209369357,./datasets/result/1090_1961-4-14_2009.jpg
86,50,0.0303030303,0.0664711632,0.00511307768,0.000592592593,0.0534108937,0.197295261,0.194063619,0.189189407,0.165186144,0.25266032,0.0551916886,0.0681761005,0.0320376287,0.035044834,0.0618740958,./datasets/result/1091_1961-4-14_2011.jpg
87,54,0.404761905,0.370554177,0.0389380531,0.297945205,0.0611111111,0.229144465,0.23792563,0.184613656,0.261310384,0.208608356,0.148346517,0.148107727,0.0683119018,0.135996115,0.0795358583,./datasets/result/1092_1949-8-8_2003.jpg
88,48,0.172794118,0.0924369748,0.0743407815,0.015625,0.0643578644,0.215954897,0.193108756,0.208976068,0.181918715,0.19676115,0.100266959,0.0667722747,0.0574753736,0.0484889321,0.0426736888,./datasets/result/1093_1949-8-8_1997.jpg
89,43,0.25,0.510606061,0.266630538,0.113296903,0.135162262,0.220691926,0.362226902,0.502366734,0.210693506,0.220353644,0.12227022,0.224152703,0.181012521,0.0914409691,0.0825469321,./datasets/result/1095_1945-8-2_1988.jpg
90,43,0.546153846,0.47545582,0.155543298,0.315492958,0.186906377,0.269229799,0.270461298,0.20881241,0.236240649,0.255197654,0.183758852,0.173343726,0.0962745907,0.136649829,0.113806728,./datasets/result/1096_1968-9-26_2011.jpg
91,43,0.175287356,0.525297619,0.0389818441,0.0364758698,0.0465116279,0.21173438,0.303005325,0.186338528,0.1861176,0.260773151,0.110333409,0.199778825,0.0688399467,0.0746051968,0.0698343788,./datasets/result/1097_1968-9-26_2011.jpg
92,43,0.513227513,0.203465982,0.450889914,0.208773784,0.0423280423,0.253220888,0.21825211,0.280987347,0.205987146,0.180012449,0.17954573,0.109261386,0.175634244,0.108599654,0.0817961922,./datasets/result/1098_1968-9-26_2011.jpg
93,41,0.061965812,0.089093702,0.0499108734,0.0750977836,0.0541279388,0.209105888,0.202290421,0.210947252,0.233779455,0.224277403,0.0504691252,0.0676618167,0.0723572767,0.0822109436,0.0703276455,./datasets/result/1099_1968-9-26_2009.jpg
94,28,0.264069264,0.264539007,0.0038845727,0.252901786,0.125625,0.28376854,0.295292765,0.173358356,0.263951642,0.19415405,0.126137038,0.133200641,0.0513333795,0.12933431,0.0914012325,./datasets/result/109_1962-1-17_1990.jpg
95,44,0.322485207,0.111111111,0.322766123,0.374375,0.434106065,0.346918323,0.184892486,0.402425281,0.306292506,0.319050675,0.163847698,0.0641800205,0.177543955,0.166584945,0.185620699,./datasets/result/10_1925-11-10_1969.jpg
96,31,0.328703704,0.427777778,0.126676602,0.129945222,0.244623656,0.363693732,0.263225912,0.256611763,0.216962302,0.26219345,0.17269075,0.166467409,0.0936050828,0.0958559605,0.122795549,./datasets/result/1100_1970-7-31_2001.jpg
97,31,0.544347826,0.66875,0.131018459,0.231692677,0.275604396,0.27840154,0.256222709,0.268060213,0.247919282,0.248891258,0.194146122,0.206520799,0.0939110986,0.120267994,0.129914318,./datasets/result/1101_1970-7-31_2001.jpg
98,38,0.456043956,0.634375,0.326713396,0.367172676,0.432828283,0.289481068,0.403024723,0.46757057,0.26542823,0.318715005,0.185274646,0.288568419,0.185960621,0.15212821,0.185035086,./datasets/result/1103_1941-1-8_1979.jpg
99,38,0.0727272727,0.178333333,0.0294117647,0.0357142857,0.00850340136,0.208263561,0.379779832,0.201970301,0.205285227,0.170455952,0.0806754598,0.133397095,0.0634028243,0.061572578,0.0629127365,./datasets/result/1104_1971-9-15_2009.jpg
100,17,0.146825397,0.591304348,0.176495726,0.275961538,0.246031746,0.194921249,0.42983872,0.303192346,0.249672045,0.280483603,0.104913687,0.289368953,0.109873156,0.126419744,0.127478123,./datasets/result/1105_1972-5-15_1989.jpg
101,53,0.247678019,0.420068027,0.018933133,0.0778688525,0.057037037,0.245732274,0.356282808,0.284180137,0.223385414,0.203552231,0.117433631,0.189693484,0.0405043633,0.0747278742,0.0618487929,./datasets/result/1107_1961-4-26_2014.jpg
102,24,0.0441176471,0.138620245,0.00762195122,0.00496277916,0.00061842919,0.186987145,0.200943338,0.187108917,0.174900845,0.19123428,0.0678082047,0.0890485197,0.0472695482,0.0500454214,0.0514389971,./datasets/result/1108_1961-4-26_1985.jpg
103,47,0.475146199,0.479487179,0.0141252553,0.151309707,0.0904416213,0.274609293,0.274734224,0.213435166,0.233451704,0.249265456,0.1773862,0.178431945,0.0456491705,0.0957108816,0.0695883234,./datasets/result/110_1962-1-17_2009.jpg
104,14,0.745879121,0.653439153,0.341460055,0.626666667,0.403682394,0.33354723,0.279708385,0.231090951,0.277646239,0.255427867,0.273977931,0.214907295,0.137156802,0.211121786,0.158634736,./datasets/result/1110_1980-12-3_1994.jpg
105,34,0.175523349,0.281212121,0.0574672691,0.146480659,0.0994444444,0.317912029,0.334448859,0.194761048,0.223983424,0.198386042,0.113824649,0.146224287,0.0726855869,0.0950977225,0.0846722001,./datasets/result/1111_1980-12-3_2014.jpg
106,31,0.601398601,0.456818182,0.0904761905,0.241884031,0.153185035,0.342952849,0.335529211,0.201901068,0.291274437,0.216049503,0.244490296,0.200168402,0.0823401225,0.127948811,0.100199716,./datasets/result/1112_1980-12-3_2011.jpg
107,31,0.524305556,0.494736842,0.09109375,0.200158699,0.150821304,0.309890444,0.349400849,0.200916203,0.216350025,0.212520131,0.204430302,0.21773821,0.0843339967,0.106966084,0.100898731,./datasets/result/1113_1980-12-3_2011.jpg
108,27,0.673913043,0.372313843,0.283231368,0.210144928,0.534482759,0.354750125,0.537205584,0.296364547,0.236310865,0.359464628,0.269310222,0.45217867,0.138508907,0.114117748,0.235047478,./datasets/result/1114_1941-4-14_1968.jpg
109,69,0.229691877,0.144444444,0.105724838,0.0576271186,0.0833333333,0.288872284,0.278545909,0.206758695,0.197201568,0.279362073,0.119760708,0.108734767,0.0824817622,0.0638548037,0.070510286,./datasets/result/1115_1943-2-3_2012.jpg
110,68,0.701831502,0.456424993,0.291716687,0.405555556,0.50729443,0.421212512,0.43766712,0.233642285,0.505340713,0.481420093,0.323975484,0.378581196,0.127201163,0.249248911,0.282938888,./datasets/result/1116_1943-2-3_2011.jpg
111,68,0.307272727,0.420454545,0.503942882,0.0826927556,0.0899758454,0.226793258,0.304880243,0.282088508,0.237726229,0.265865938,0.129387473,0.179309036,0.188052147,0.0707773466,0.0741017075,./datasets/result/1117_1943-2-3_2011.jpg
112,68,0.234767025,0.218623482,0.347354497,0.0191053122,0.114814815,0.273655679,0.223365499,0.248665327,0.184414444,0.306454805,0.118288518,0.113685426,0.143132642,0.0557821527,0.0879875332,./datasets/result/1118_1943-2-3_2011.jpg
