,user_id,rm_id,rating
194,18,18,4
195,18,20,2
196,18,26,1
197,18,28,1
198,18,31,4
199,19,13,3
200,19,17,3
201,19,18,2
202,19,20,4
203,19,21,1
204,19,24,3
205,19,26,1
206,19,29,1
207,19,31,1
208,20,13,5
209,20,15,3
210,20,18,4
211,20,19,2
212,20,25,4
213,20,28,5
214,21,14,3
215,21,15,1
216,21,16,4
217,21,17,4
218,21,20,4
219,21,22,2
220,21,23,3
221,21,25,2
222,21,26,5
223,21,27,3
224,21,28,3
225,21,29,3
226,22,12,4
227,22,13,5
228,22,14,3
229,22,16,2
230,22,24,5
231,22,26,4
232,22,30,5
233,22,32,3
234,23,12,5
235,23,15,4
236,23,21,3
237,23,24,4
238,23,26,5
239,23,28,5
240,23,29,1
241,23,30,5
242,24,13,3
243,24,16,2
244,24,19,3
245,24,23,3
246,24,25,3
247,24,26,2
248,24,27,4
249,24,29,1
250,24,30,2
251,24,31,1
252,25,14,4
253,25,15,2
254,25,16,3
255,25,17,2
256,25,18,5
257,25,19,3
258,25,27,1
259,25,28,2
260,25,29,4
261,25,31,2
262,26,12,5
263,26,13,1
264,26,17,3
265,26,18,3
266,26,21,1
267,26,24,1
268,26,25,3
269,26,26,5
270,26,29,4
271,26,30,2
272,26,31,5
273,27,13,2
274,27,14,5
275,27,18,4
276,27,19,4
277,27,22,2
278,27,24,4
279,27,27,3
280,27,28,1
281,27,31,5
282,28,15,2
283,28,21,5
284,28,23,4
285,28,25,4
286,28,26,1
287,28,27,5
288,28,28,4
289,28,30,1
290,29,14,3
291,29,16,1
292,29,17,3
293,29,18,1
294,29,23,1
295,29,25,3
296,29,26,3
297,29,28,4
298,29,29,3
299,29,31,1
300,30,14,4
301,30,15,2
302,30,16,2
303,30,19,3
304,30,21,1
305,30,23,2
306,30,28,5
307,30,30,3
308,31,13,1
309,31,14,4
310,31,15,3
311,31,16,5
312,31,19,1
313,31,20,1
314,31,22,1
315,31,23,1
316,31,25,3
317,31,26,1
318,31,28,5
319,31,29,1
320,31,30,2
321,31,31,2
322,31,32,1
323,32,14,3
324,32,17,4
325,32,18,3
326,32,19,4
327,32,20,1
328,32,21,3
329,32,23,5
330,32,24,5
331,32,26,2
332,32,27,4
333,32,28,3
334,32,29,3
335,32,32,1
336,33,14,4
337,33,16,1
338,33,18,2
339,33,21,3
340,33,22,5
341,33,24,1
342,33,25,4
343,33,26,1
344,33,27,4
345,33,30,4
346,33,31,3
347,33,32,5
348,34,12,1
349,34,16,5
350,34,17,1
351,34,21,3
352,34,22,5
353,34,23,2
354,34,24,2
355,34,25,1
356,34,27,4
357,34,28,1
358,34,29,3
359,34,31,1
360,35,12,4
361,35,15,3
362,35,20,3
363,35,21,5
364,35,22,1
365,35,23,5
366,35,27,5
367,35,28,4
368,35,29,1
369,35,31,4
370,36,15,2
371,36,16,3
372,36,17,2
373,36,18,3
374,36,20,5
375,36,21,2
376,36,22,5
377,36,24,4
378,36,26,3
379,36,27,5
380,36,30,4
381,36,32,1
382,37,14,3
383,37,15,2
384,37,18,5
385,37,21,3
386,37,22,3
387,37,23,1
388,37,31,4
389,37,32,1
390,38,12,4
391,38,14,1
392,38,15,1
393,38,16,5
394,38,17,5
395,38,19,1
396,38,26,4
397,38,27,1
398,38,28,3
399,38,31,3
400,38,32,5
401,39,16,1
402,39,17,2
403,39,19,3
404,39,20,3
405,39,21,5
406,39,23,1
407,39,29,2
408,39,31,2
409,39,32,4
410,40,14,5
411,40,17,1
412,40,20,1
413,40,22,1
414,40,23,5
415,40,24,4
416,40,26,3
417,40,28,1
418,40,29,1
419,40,32,4
420,41,12,2
421,41,15,1
422,41,17,4
423,41,19,2
424,41,20,4
425,41,22,3
426,41,24,4
427,41,25,3
428,41,27,5
429,41,30,5
430,41,32,1
431,42,14,1
432,42,15,1
433,42,17,3
434,42,20,3
435,42,22,4
436,42,27,5
437,42,29,4
438,42,30,4
439,42,32,4
440,43,12,2
441,43,18,2
442,43,21,2
443,43,22,2
444,43,24,3
445,43,26,5
446,43,27,4
447,43,28,3
448,43,31,3
449,43,32,2
450,44,13,1
451,44,15,1
452,44,16,1
453,44,17,2
454,44,20,4
455,44,21,5
456,44,22,1
457,44,24,1
458,44,25,3
459,44,26,2
460,44,27,2
461,44,28,2
462,45,12,3
463,45,14,3
464,45,16,3
465,45,18,3
466,45,19,5
467,45,22,3
468,45,23,3
469,45,27,2
470,45,28,3
471,45,30,4
472,45,31,1
473,45,32,5
474,46,14,1
475,46,15,2
476,46,19,2
477,46,23,1
478,46,24,2
479,46,25,4
480,46,28,1
481,46,29,2
482,46,31,2
483,46,32,3
484,47,12,1
485,47,15,3
486,47,17,1
487,47,18,3
488,47,20,5
489,47,21,4
490,47,22,5
491,47,23,3
492,47,25,4
493,47,26,4
494,47,27,5
495,47,29,1
496,47,31,4
497,47,32,3
498,48,12,5
499,48,13,5
500,48,16,3
501,48,19,1
502,48,20,5
503,48,22,4
504,48,29,5
505,48,30,2
506,49,12,4
507,49,17,5
508,49,18,2
509,49,20,4
510,49,21,2
511,49,27,2
512,49,29,5
513,49,30,4
514,49,31,4
515,49,32,2
516,50,13,4
517,50,16,4
518,50,17,1
519,50,19,5
520,50,22,5
521,50,25,2
522,50,27,5
523,50,30,2
524,51,12,2
525,51,14,3
526,51,15,2
527,51,16,2
528,51,17,5
529,51,19,1
530,51,20,5
531,51,21,5
532,51,22,5
533,51,27,3
534,51,29,2
535,51,32,5
536,52,12,2
537,52,15,3
538,52,19,2
539,52,21,2
540,52,23,3
541,52,30,3
542,52,31,1
543,53,14,4
544,53,15,4
545,53,17,1
546,53,19,3
547,53,21,4
548,53,23,5
549,53,24,3
550,53,25,5
551,53,26,4
552,53,27,2
553,53,28,5
554,53,29,1
555,53,31,4
556,54,12,3
557,54,13,2
558,54,18,5
559,54,19,4
560,54,20,1
561,54,21,3
562,54,22,2
563,54,23,5
564,54,24,5
565,54,27,1
566,54,28,4
567,54,29,5
568,54,31,4
569,54,32,5
570,55,12,3
571,55,13,3
572,55,14,3
573,55,18,1
574,55,19,5
575,55,21,4
576,55,23,1
577,55,24,3
578,55,26,3
579,55,28,2
580,55,30,1
581,56,13,5
582,56,16,3
583,56,18,3
584,56,21,1
585,56,24,3
586,56,26,3
587,56,27,5
588,56,31,4
589,57,12,4
590,57,13,2
591,57,15,3
592,57,17,3
593,57,19,5
594,57,21,5
595,57,22,5
596,57,23,4
597,57,24,2
598,57,26,3
599,57,27,3
600,57,30,5
601,58,14,5
602,58,15,5
603,58,17,5
604,58,22,1
605,58,23,4
606,58,25,5
607,58,27,5
608,58,29,2
609,58,31,1
610,59,12,2
611,59,15,4
612,59,18,5
613,59,21,2
614,59,22,3
615,59,23,4
616,59,27,3
617,59,28,2
618,59,29,3
619,59,30,2
620,59,31,2
621,59,32,2
622,60,12,3
623,60,13,2
624,60,16,2
625,60,18,5
626,60,19,4
627,60,20,4
628,60,23,3
629,60,26,1
630,60,27,4
631,60,28,4
632,60,30,5
633,61,13,2
634,61,14,1
635,61,15,3
636,61,18,2
637,61,23,3
638,61,24,5
639,61,25,1
640,61,26,4
641,61,27,2
642,61,30,4
643,61,31,4
644,61,32,5
645,62,12,4
646,62,14,2
647,62,16,5
648,62,17,4
649,62,18,3
650,62,20,1
651,62,21,4
652,62,23,2
653,62,27,2
654,63,13,2
655,63,16,4
656,63,20,1
657,63,27,5
658,63,31,2
659,63,32,4
660,64,13,2
661,64,14,1
662,64,16,2
663,64,18,5
664,64,23,4
665,64,25,3
666,64,28,4
667,64,30,5
668,64,31,5
669,64,32,4
670,65,13,1
671,65,14,2
672,65,16,3
673,65,18,4
674,65,22,2
675,65,24,2
676,65,25,1
677,65,28,4
678,65,29,2
679,66,12,1
680,66,14,3
681,66,17,4
682,66,19,3
683,66,20,2
684,66,25,1
685,66,28,2
686,66,32,1
687,67,12,3
688,67,13,5
689,67,15,1
690,67,17,3
691,67,20,2
692,67,23,1
693,67,24,3
694,67,25,1
695,67,28,3
696,67,29,5
697,67,32,3
698,68,12,1
699,68,13,3
700,68,14,2
701,68,18,1
702,68,19,4
703,68,20,3
704,68,21,4
705,68,22,3
706,68,25,2
707,68,26,2
708,68,30,1
709,68,32,5
710,69,12,5
711,69,13,2
712,69,14,1
713,69,16,4
714,69,17,5
715,69,20,2
716,69,25,2
717,69,26,5
718,69,28,1
719,69,30,1
720,69,31,4
721,70,13,4
722,70,15,4
723,70,16,1
724,70,17,4
725,70,18,3
726,70,22,3
727,70,23,5
728,70,26,1
729,70,28,3
730,70,32,1
731,71,12,3
732,71,13,1
733,71,14,1
734,71,15,3
735,71,18,3
736,71,19,5
737,71,20,1
738,71,23,5
739,71,25,4
740,71,26,4
741,71,30,3
742,71,31,5
743,72,12,3
744,72,13,5
745,72,15,3
746,72,17,2
747,72,19,3
748,72,20,2
749,72,21,3
750,72,23,3
751,72,28,5
752,72,30,3
753,72,31,3
754,73,12,5
755,73,13,1
756,73,15,1
757,73,19,3
758,73,21,1
759,73,23,4
760,73,24,3
761,73,25,2
762,73,27,3
763,73,28,1
764,73,29,5
765,73,30,4
766,73,31,2
767,74,17,2
768,74,18,2
769,74,21,1
770,74,22,3
771,74,23,3
772,74,24,3
773,74,29,5
774,74,30,1
775,74,32,5
776,75,13,4
777,75,14,5
778,75,16,1
779,75,17,1
780,75,26,3
781,75,28,5
782,75,29,1
783,75,30,2
784,76,13,4
785,76,16,4
786,76,18,1
787,76,19,3
788,76,21,1
789,76,22,2
790,76,24,2
791,76,28,4
792,76,29,3
793,76,30,1
794,76,32,3
795,77,12,1
796,77,13,4
797,77,14,1
798,77,16,3
799,77,19,3
800,77,22,2
801,77,23,1
802,77,29,1
803,78,12,5
804,78,13,5
805,78,16,5
806,78,17,4
807,78,18,4
808,78,20,1
809,78,21,3
810,78,22,3
811,78,24,1
812,78,26,2
813,78,29,1
814,79,13,4
815,79,14,4
816,79,15,2
817,79,16,5
818,79,17,5
819,79,18,1
820,79,19,5
821,79,22,3
822,79,23,4
823,79,24,3
824,79,25,2
825,79,26,1
826,79,29,1
827,79,30,2
828,80,12,2
829,80,17,3
830,80,18,3
831,80,20,4
832,80,22,3
833,80,24,5
834,80,29,3
835,81,13,3
836,81,19,2
837,81,20,2
838,81,21,5
839,81,22,1
840,81,24,2
841,81,25,5
842,81,30,5
843,81,32,4
844,82,14,3
845,82,15,4
846,82,21,2
847,82,22,4
848,82,24,4
849,82,30,5
850,82,31,2
851,82,32,4
852,83,13,5
853,83,15,1
854,83,16,2
855,83,18,4
856,83,21,1
857,83,22,5
858,83,24,5
859,83,27,1
860,83,28,3
861,83,30,4
862,83,31,4
863,84,12,3
864,84,14,2
865,84,16,3
866,84,19,5
867,84,24,1
868,84,25,1
869,84,27,4
870,84,30,2
871,84,31,1
872,85,13,5
873,85,15,3
874,85,16,4
875,85,18,5
876,85,19,4
877,85,20,4
878,85,22,1
879,85,23,5
880,85,25,1
881,85,26,3
882,85,31,2
883,86,14,4
884,86,15,3
885,86,16,1
886,86,18,5
887,86,19,1
888,86,20,2
889,86,21,5
890,86,23,4
891,86,27,5
892,86,28,3
893,86,30,1
894,86,32,5
895,87,12,5
896,87,13,5
897,87,14,5
898,87,15,4
899,87,19,3
900,87,20,5
901,87,22,2
902,87,23,4
903,87,25,1
904,87,27,2
905,87,32,5
906,88,12,1
907,88,13,1
908,88,16,4
909,88,17,5
910,88,18,2
911,88,19,5
912,88,22,4
913,88,24,4
914,88,25,2
915,88,26,5
916,88,27,1
917,88,28,1
918,88,30,2
919,88,31,2
920,89,12,4
921,89,15,5
922,89,16,1
923,89,18,5
924,89,19,2
925,89,20,3
926,89,23,4
927,89,25,2
928,89,28,1
929,89,30,1
930,89,32,2
931,90,16,4
932,90,17,1
933,90,18,3
934,90,20,2
935,90,24,1
936,90,25,2
937,90,28,5
938,90,30,2
939,90,31,5
940,91,12,3
941,91,14,2
942,91,16,5
943,91,21,3
944,91,22,2
945,91,26,4
946,91,29,3
947,91,31,2
948,92,12,5
949,92,13,2
950,92,15,2
951,92,16,3
952,92,23,2
953,92,25,5
954,92,29,5
955,92,30,5
956,92,31,1
957,93,12,5
958,93,13,4
959,93,14,5
960,93,15,2
961,93,17,1
962,93,18,3
963,93,19,2
964,93,21,3
965,93,22,1
966,93,26,4
967,93,27,1
968,93,28,4
969,93,29,4
970,93,30,4
971,93,31,2
972,93,32,2
973,94,12,2
974,94,13,2
975,94,14,2
976,94,16,3
977,94,19,5
978,94,20,4
979,94,21,4
980,94,23,5
981,94,24,3
982,94,26,4
983,94,27,5
984,94,28,3
985,94,29,3
986,94,30,1
987,94,32,2
988,95,12,3
989,95,13,4
990,95,15,2
991,95,21,4
992,95,22,2
993,95,25,4
994,95,27,1
995,95,32,2
996,96,14,2
997,96,17,2
998,96,19,4
999,96,22,2
1000,96,23,1
1001,96,24,4
1002,96,25,2
1003,96,27,4
1004,96,29,3
1005,96,31,5
1006,97,14,5
1007,97,15,3
1008,97,17,5
1009,97,18,1
1010,97,19,3
1011,97,23,2
1012,97,24,3
1013,97,25,3
1014,97,29,1
1015,97,31,1
1016,98,12,1
1017,98,13,5
1018,98,16,4
1019,98,22,4
1020,98,29,1
1021,98,31,1
1022,98,32,4
1023,99,12,1
1024,99,13,5
1025,99,14,1
1026,99,15,1
1027,99,17,2
1028,99,21,4
1029,99,23,4
1030,99,24,2
1031,99,26,2
1032,99,29,3
1033,99,30,3
1034,99,32,1
1035,100,12,1
1036,100,14,2
1037,100,16,4
1038,100,21,5
1039,100,22,4
1040,100,24,3
1041,100,27,4
1042,100,31,3
1043,100,32,3
1044,101,13,1
1045,101,14,1
1046,101,16,1
1047,101,18,5
1048,101,19,1
1049,101,20,2
1050,101,21,1
1051,101,25,2
1052,101,26,2
1053,101,30,3
1054,101,31,3
1055,102,12,2
1056,102,14,4
1057,102,17,2
1058,102,19,5
1059,102,20,4
1060,102,22,4
1061,102,25,5
1062,102,29,5
1063,102,30,1
1064,103,12,5
1065,103,13,3
1066,103,14,2
1067,103,15,4
1068,103,20,5
1069,103,22,1
1070,103,29,3
1071,103,30,4
1072,103,32,2
1073,104,13,4
1074,104,15,4
1075,104,16,3
1076,104,17,5
1077,104,18,2
1078,104,23,3
1079,104,24,2
1080,104,25,5
1081,104,27,3
1082,104,29,5
1083,104,30,5
1084,105,14,1
1085,105,16,1
1086,105,18,4
1087,105,21,1
1088,105,24,4
1089,105,25,3
1090,105,30,5
1091,105,32,1
1092,106,12,5
1093,106,13,5
1094,106,14,2
1095,106,15,5
1096,106,20,3
1097,106,21,1
1098,106,22,3
1099,106,24,5
1100,106,25,2
1101,106,27,3
1102,106,30,3
1103,107,12,1
1104,107,14,3
1105,107,17,5
1106,107,18,4
1107,107,19,1
1108,107,20,4
1109,107,23,1
1110,107,24,3
1111,107,27,1
1112,107,28,4
1113,107,30,3
1114,107,31,5
1115,107,32,3
1116,108,12,4
1117,108,14,3
1118,108,15,1
1119,108,17,1
1120,108,18,1
1121,108,24,4
1122,108,25,1
1123,108,26,3
1124,108,29,3
1125,109,12,4
1126,109,13,2
1127,109,14,5
1128,109,17,4
1129,109,18,4
1130,109,20,4
1131,109,23,4
1132,109,25,3
1133,109,27,4
1134,109,28,1
1135,109,30,5
1136,109,31,3
1137,110,14,5
1138,110,23,3
1139,110,25,2
1140,110,26,5
1141,110,29,2
1142,111,12,2
1143,111,16,2
1144,111,17,5
1145,111,21,1
1146,111,23,2
1147,111,25,5
1148,111,28,1
1149,111,30,5
1150,111,31,4
1151,112,13,3
1152,112,14,5
1153,112,15,3
1154,112,16,2
1155,112,17,1
1156,112,19,3
1157,112,23,5
1158,112,27,2
1159,112,28,2
1160,112,30,2
1161,112,31,2
1162,113,12,1
1163,113,13,1
1164,113,14,4
1165,113,15,3
1166,113,18,2
1167,113,20,2
1168,113,21,3
1169,113,22,3
1170,113,23,3
1171,113,24,5
1172,113,26,1
1173,113,27,2
1174,113,29,3
1175,113,30,5
1176,113,32,1
1177,114,13,4
1178,114,17,2
1179,114,18,5
1180,114,21,2
1181,114,23,3
1182,114,24,5
1183,114,26,1
1184,115,12,5
1185,115,14,5
1186,115,15,1
1187,115,17,5
1188,115,18,2
1189,115,19,2
1190,115,20,1
1191,115,21,1
1192,115,22,2
1193,115,24,5
1194,115,25,4
1195,115,26,1
1196,115,28,5
1197,115,29,1
1198,115,30,5
1199,115,32,1
1200,116,18,4
1201,116,19,3
1202,116,20,3
1203,116,22,2
1204,116,23,3
1205,116,24,4
1206,116,27,1
1207,116,32,5
1208,117,12,4
1209,117,13,3
1210,117,14,3
1211,117,16,4
1212,117,18,4
1213,117,19,4
1214,117,24,3
1215,117,26,2
1216,117,29,1
1217,117,32,2
1218,118,13,2
1219,118,15,5
1220,118,16,2
1221,118,17,5
1222,118,18,4
1223,118,22,1
1224,118,23,1
1225,118,25,1
1226,118,29,3
1227,118,32,4
1228,119,13,3
1229,119,16,4
1230,119,18,4
1231,119,24,1
1232,119,26,3
1233,119,28,2
1234,119,29,3
1235,119,30,4
1236,120,12,5
1237,120,13,3
1238,120,16,5
1239,120,18,2
1240,120,20,5
1241,120,28,5
1242,120,29,5
1243,120,31,1
1244,121,12,1
1245,121,17,3
1246,121,20,4
1247,121,24,2
1248,121,25,5
1249,121,27,4
1250,121,28,2
1251,121,29,1
1252,121,31,1
1253,121,32,2
1254,122,12,2
1255,122,15,5
1256,122,16,5
1257,122,20,3
1258,122,23,1
1259,122,29,4
1260,122,30,2
1261,122,32,4
1262,123,14,4
1263,123,18,4
1264,123,21,2
1265,123,22,4
1266,123,23,2
1267,123,24,1
1268,123,25,3
1269,123,27,5
1270,123,31,3
1271,123,32,3
1272,124,15,4
1273,124,18,5
1274,124,19,1
1275,124,20,5
1276,124,21,1
1277,124,26,1
1278,124,29,1
1279,124,30,2
1280,124,31,5
1281,125,12,4
1282,125,13,5
1283,125,14,1
1284,125,16,5
1285,125,17,2
1286,125,20,2
1287,125,21,1
1288,125,22,5
1289,125,23,4
1290,125,27,4
1291,125,28,2
1292,126,12,1
1293,126,13,2
1294,126,14,1
1295,126,18,2
1296,126,19,1
1297,126,20,5
1298,126,21,5
1299,126,23,5
1300,126,24,3
1301,126,26,4
1302,126,28,1
1303,126,29,2
1304,126,30,5
1305,127,14,4
1306,127,17,4
1307,127,21,4
1308,127,22,1
1309,127,24,3
1310,127,27,2
1311,127,29,4
1312,127,30,4
1313,127,32,2
1314,128,12,3
1315,128,14,2
1316,128,15,5
1317,128,16,4
1318,128,20,4
1319,128,22,2
1320,128,23,4
1321,128,24,4
1322,128,25,1
1323,128,26,2
1324,128,27,4
1325,128,28,3
1326,129,15,5
1327,129,17,5
1328,129,18,4
1329,129,19,3
1330,129,21,4
1331,129,31,4
1332,129,32,4
1333,130,15,2
1334,130,19,4
1335,130,20,2
1336,130,22,1
1337,130,24,1
1338,130,26,3
1339,130,27,3
1340,130,29,3
1341,130,31,3
1342,131,14,5
1343,131,17,4
1344,131,19,5
1345,131,20,5
1346,131,21,1
1347,131,22,1
1348,131,24,4
1349,131,25,1
1350,131,26,5
1351,131,27,2
1352,131,29,3
1353,131,32,3
1354,132,16,1
1355,132,18,4
1356,132,19,4
1357,132,20,5
1358,132,22,4
1359,132,23,4
1360,132,24,3
1361,132,28,3
1362,132,29,3
1363,133,14,5
1364,133,16,5
1365,133,17,2
1366,133,21,2
1367,133,22,2
1368,133,24,3
1369,133,25,4
1370,133,27,2
1371,133,29,4
1372,133,31,1
1373,134,14,3
1374,134,16,5
1375,134,17,3
1376,134,18,2
1377,134,19,1
1378,134,20,1
1379,134,21,2
1380,134,22,3
1381,134,27,2
1382,134,28,2
1383,134,31,2
1384,135,12,5
1385,135,17,2
1386,135,19,3
1387,135,20,1
1388,135,22,2
1389,135,23,3
1390,135,24,3
1391,135,26,5
1392,135,27,3
1393,135,28,3
1394,135,29,5
1395,135,31,2
1396,135,32,5
1397,136,13,5
1398,136,15,3
1399,136,19,5
1400,136,20,2
1401,136,21,3
1402,136,22,5
1403,136,23,5
1404,136,24,2
1405,136,25,4
1406,136,26,1
1407,136,31,3
1408,136,32,2
1409,137,14,2
1410,137,16,4
1411,137,18,3
1412,137,19,2
1413,137,21,2
1414,137,22,5
1415,137,23,4
1416,137,24,3
1417,137,25,3
1418,137,29,3
1419,138,12,2
1420,138,13,3
1421,138,14,5
1422,138,15,2
1423,138,16,2
1424,138,18,3
1425,138,21,5
1426,138,22,1
1427,138,25,4
1428,138,27,2
1429,138,28,2
1430,138,31,5
1431,139,13,5
1432,139,16,1
1433,139,18,4
1434,139,20,4
1435,139,21,1
1436,139,24,5
1437,139,25,5
1438,139,26,2
1439,139,29,1
1440,140,12,3
1441,140,16,2
1442,140,18,3
1443,140,22,1
1444,140,23,4
1445,140,28,1
1446,140,30,1
1447,140,32,4
1448,141,15,3
1449,141,16,3
1450,141,17,5
1451,141,26,2
1452,141,28,1
1453,141,30,2
1454,141,32,2
1455,142,13,1
1456,142,15,3
1457,142,17,4
1458,142,18,3
1459,142,22,3
1460,142,23,5
1461,142,24,3
1462,142,26,4
1463,142,27,3
1464,142,28,3
1465,142,29,3
1466,142,31,3
1467,143,12,5
1468,143,13,5
1469,143,15,2
1470,143,16,2
1471,143,18,4
1472,143,21,5
1473,143,23,5
1474,143,24,1
1475,143,25,5
1476,143,28,5
1477,143,29,1
1478,143,30,5
1479,144,12,5
1480,144,16,2
1481,144,18,2
1482,144,23,1
1483,144,25,1
1484,144,26,1
1485,145,13,2
1486,145,14,4
1487,145,15,3
1488,145,16,1
1489,145,18,3
1490,145,19,1
1491,145,20,1
1492,145,21,2
1493,145,22,2
1494,145,24,5
1495,145,26,5
1496,145,28,4
1497,145,30,1
1498,146,13,1
1499,146,14,2
1500,146,16,2
1501,146,17,2
1502,146,21,2
1503,146,22,4
1504,146,23,3
1505,146,24,2
1506,146,30,2
1507,147,14,3
1508,147,17,2
1509,147,20,2
1510,147,21,5
1511,147,22,2
1512,147,23,1
1513,147,24,5
1514,147,26,1
1515,148,14,4
1516,148,16,4
1517,148,17,5
1518,148,24,4
1519,148,25,1
1520,148,27,2
1521,148,28,4
1522,148,29,1
1523,148,31,4
1524,149,12,5
1525,149,13,2
1526,149,14,4
1527,149,15,2
1528,149,18,4
1529,149,19,5
1530,149,20,1
1531,149,21,3
1532,149,22,5
1533,149,24,4
1534,149,27,3
1535,149,29,4
1536,149,30,4
1537,150,13,2
1538,150,14,2
1539,150,15,4
1540,150,16,4
1541,150,17,5
1542,150,18,2
1543,150,19,1
1544,150,21,2
1545,150,22,2
1546,150,24,2
1547,150,25,4
1548,150,26,5
1549,150,29,4
1550,150,30,5
1551,150,31,1
1552,151,15,3
1553,151,17,2
1554,151,18,1
1555,151,21,2
1556,151,22,3
1557,151,23,4
1558,151,27,3
1559,151,31,3
1560,152,13,5
1561,152,15,2
1562,152,19,3
1563,152,20,2
1564,152,21,2
1565,152,24,1
1566,152,25,3
1567,152,30,2
1568,152,32,4
1569,153,12,1
1570,153,13,5
1571,153,14,5
1572,153,15,3
1573,153,18,2
1574,153,19,2
1575,153,20,5
1576,153,21,4
1577,153,23,3
1578,153,26,4
1579,153,28,2
1580,153,30,4
1581,153,31,2
1582,153,32,4
1583,154,12,3
1584,154,13,4
1585,154,16,3
1586,154,22,5
1587,154,25,4
1588,154,28,5
1589,154,29,3
1590,154,30,1
1591,154,31,3
1592,155,13,1
1593,155,16,3
1594,155,21,5
1595,155,22,1
1596,155,23,3
1597,155,26,4
1598,155,27,3
1599,155,28,5
1600,155,29,2
1601,155,30,2
1602,155,31,1
1603,156,12,3
1604,156,13,3
1605,156,17,5
1606,156,18,5
1607,156,19,4
1608,156,24,1
1609,156,27,3
1610,156,28,5
1611,156,29,2
1612,156,31,1
1613,157,12,2
1614,157,16,1
1615,157,17,3
1616,157,20,2
1617,157,21,4
1618,157,23,1
1619,157,25,4
1620,157,26,4
1621,157,27,1
1622,157,28,5
1623,157,29,4
1624,157,30,4
1625,157,31,5
1626,157,32,3
1627,158,12,1
1628,158,13,4
1629,158,14,5
1630,158,18,2
1631,158,20,1
1632,158,21,3
1633,158,22,3
1634,158,23,5
1635,158,26,4
1636,158,28,3
1637,158,32,3
1638,159,17,1
1639,159,18,1
1640,159,20,3
1641,159,21,1
1642,159,23,4
1643,159,24,4
1644,159,26,5
1645,159,29,2
1646,159,30,2
1647,159,32,4
1648,160,14,2
1649,160,16,5
1650,160,18,4
1651,160,19,1
1652,160,20,3
1653,160,21,3
1654,160,22,1
1655,160,24,4
1656,160,25,1
1657,160,26,5
1658,160,30,5
1659,161,12,2
1660,161,13,4
1661,161,14,4
1662,161,15,1
