,user_id,rm_id,rating
296,21,106,5
297,21,108,1
298,21,110,3
299,21,111,5
300,21,112,1
301,21,117,4
302,21,119,3
303,21,120,2
304,21,121,2
305,21,122,4
306,21,123,4
307,21,124,5
308,21,125,5
309,21,128,2
310,21,129,5
311,21,130,3
312,22,103,2
313,22,105,2
314,22,107,2
315,22,110,4
316,22,111,2
317,22,112,1
318,22,114,5
319,22,115,2
320,22,116,5
321,22,117,3
322,22,119,2
323,22,120,1
324,22,121,4
325,22,124,1
326,22,126,1
327,22,128,3
328,22,130,5
329,22,131,4
330,22,132,5
331,23,105,2
332,23,106,3
333,23,107,2
334,23,108,2
335,23,111,1
336,23,112,2
337,23,116,3
338,23,117,4
339,23,118,2
340,23,121,4
341,23,122,1
342,23,126,3
343,23,127,2
344,23,128,2
345,23,132,3
346,24,102,5
347,24,103,1
348,24,104,3
349,24,107,4
350,24,108,2
351,24,111,5
352,24,115,2
353,24,116,2
354,24,117,3
355,24,121,5
356,24,124,1
357,24,126,4
358,24,128,3
359,24,131,5
360,24,132,5
361,25,103,4
362,25,104,3
363,25,106,1
364,25,108,4
365,25,109,3
366,25,110,1
367,25,114,1
368,25,115,3
369,25,116,5
370,25,117,2
371,25,118,2
372,25,119,3
373,25,121,5
374,25,122,2
375,25,124,5
376,25,127,1
377,25,130,5
378,25,132,1
379,26,102,5
380,26,104,1
381,26,105,4
382,26,106,4
383,26,109,4
384,26,111,3
385,26,112,2
386,26,114,2
387,26,115,2
388,26,116,3
389,26,121,5
390,26,122,1
391,26,123,2
392,26,124,4
393,26,126,3
394,26,127,5
395,26,129,1
396,26,132,4
397,27,104,5
398,27,105,2
399,27,106,5
400,27,113,2
401,27,115,2
402,27,118,5
403,27,122,2
404,27,123,1
405,27,124,1
406,27,125,3
407,27,128,1
408,27,129,3
409,27,131,5
410,27,132,1
411,28,102,5
412,28,103,4
413,28,110,3
414,28,112,3
415,28,113,5
416,28,116,1
417,28,117,4
418,28,119,4
419,28,120,2
420,28,121,5
421,28,124,4
422,28,126,5
423,28,129,5
424,28,130,3
425,28,132,3
426,29,102,1
427,29,103,2
428,29,104,1
429,29,108,2
430,29,110,3
431,29,111,1
432,29,115,3
433,29,116,3
434,29,117,4
435,29,120,5
436,29,121,5
437,29,123,5
438,29,125,2
439,29,126,1
440,29,128,4
441,29,129,5
442,29,130,3
443,30,103,3
444,30,104,4
445,30,105,5
446,30,106,2
447,30,117,3
448,30,118,4
449,30,122,3
450,30,123,3
451,30,124,1
452,30,125,4
453,30,127,2
454,30,129,4
455,30,132,5
456,31,102,4
457,31,103,3
458,31,104,5
459,31,108,5
460,31,109,1
461,31,111,4
462,31,119,1
463,31,120,3
464,31,122,2
465,31,123,2
466,31,125,1
467,31,128,1
468,31,131,3
469,32,106,3
470,32,108,4
471,32,109,2
472,32,111,4
473,32,112,1
474,32,114,1
475,32,115,2
476,32,116,5
477,32,125,3
478,32,126,1
479,32,128,4
480,32,130,3
481,32,132,4
482,33,102,5
483,33,103,2
484,33,110,2
485,33,112,2
486,33,117,1
487,33,118,3
488,33,119,2
489,33,120,1
490,33,122,4
491,33,124,4
492,33,130,1
493,34,102,3
494,34,103,4
495,34,109,3
496,34,110,1
497,34,112,5
498,34,114,1
499,34,116,3
500,34,119,2
501,34,121,5
502,34,123,3
503,34,124,4
504,34,126,4
505,34,130,2
506,34,131,3
507,34,132,5
508,35,102,4
509,35,104,5
510,35,108,3
511,35,109,5
512,35,110,3
513,35,111,2
514,35,116,3
515,35,117,4
516,35,124,4
517,35,125,3
518,35,126,2
519,35,130,4
520,35,131,5
521,36,103,5
522,36,104,4
523,36,106,1
524,36,107,4
525,36,110,2
526,36,111,5
527,36,112,2
528,36,115,3
529,36,116,1
530,36,117,5
531,36,118,5
532,36,122,1
533,36,123,1
534,36,124,3
535,36,125,5
536,36,126,1
537,36,129,1
538,36,132,5
539,37,103,5
540,37,104,3
541,37,105,5
542,37,107,4
543,37,108,2
544,37,110,2
545,37,112,1
546,37,113,5
547,37,121,4
548,37,123,3
549,37,125,5
550,37,127,2
551,37,129,4
552,38,106,3
553,38,112,5
554,38,113,5
555,38,114,4
556,38,115,5
557,38,116,2
558,38,117,4
559,38,119,2
560,38,121,2
561,38,125,4
562,38,126,4
563,38,129,4
564,38,131,2
565,39,102,5
566,39,105,2
567,39,107,2
568,39,109,4
569,39,111,3
570,39,112,5
571,39,115,1
572,39,118,4
573,39,121,3
574,39,122,5
575,39,125,1
576,39,126,5
577,39,130,2
578,39,131,3
579,39,132,2
580,40,105,3
581,40,107,2
582,40,111,4
583,40,113,1
584,40,114,5
585,40,116,3
586,40,121,5
587,40,122,2
588,40,124,2
589,40,126,5
590,40,128,3
591,40,130,3
592,40,132,4
593,41,102,5
594,41,105,3
595,41,108,2
596,41,109,3
597,41,110,3
598,41,112,5
599,41,114,4
600,41,117,4
601,41,118,2
602,41,119,2
603,41,120,3
604,41,121,4
605,41,122,4
606,41,123,1
607,41,124,3
608,41,125,5
609,41,126,3
610,41,128,1
611,41,129,5
612,42,103,5
613,42,105,1
614,42,106,4
615,42,115,1
616,42,116,2
617,42,119,2
618,42,123,2
619,42,124,2
620,42,125,1
621,42,126,3
622,42,129,1
623,42,130,5
624,42,132,4
625,43,102,1
626,43,105,1
627,43,106,5
628,43,107,1
629,43,108,1
630,43,109,3
631,43,112,5
632,43,113,2
633,43,114,4
634,43,115,3
635,43,116,1
636,43,118,2
637,43,119,1
638,43,121,1
639,43,122,2
640,43,124,5
641,43,126,4
642,43,128,2
643,43,130,5
644,43,132,5
645,44,104,5
646,44,106,1
647,44,108,5
648,44,109,1
649,44,111,3
650,44,112,1
651,44,113,4
652,44,115,5
653,44,116,5
654,44,118,5
655,44,120,1
656,44,121,4
657,44,124,3
658,44,126,2
659,44,127,3
660,44,128,5
661,44,131,3
662,45,102,2
663,45,104,2
664,45,105,2
665,45,106,4
666,45,107,1
667,45,109,5
668,45,110,5
669,45,118,3
670,45,120,2
671,45,121,3
672,45,124,1
673,45,126,4
674,45,129,2
675,45,131,4
676,45,132,3
677,46,103,5
678,46,104,3
679,46,108,2
680,46,110,3
681,46,111,5
682,46,114,1
683,46,115,2
684,46,117,5
685,46,118,2
686,46,120,2
687,46,123,2
688,46,124,1
689,46,125,1
690,46,126,3
691,46,127,2
692,46,129,1
693,47,106,4
694,47,107,1
695,47,108,3
696,47,115,4
697,47,116,2
698,47,117,1
699,47,118,2
700,47,119,1
701,47,120,4
702,47,121,4
703,47,122,4
704,47,123,5
705,47,125,1
706,47,126,2
707,47,127,5
708,47,130,1
709,47,131,5
710,47,132,4
711,48,103,3
712,48,104,4
713,48,106,5
714,48,107,2
715,48,108,2
716,48,109,5
717,48,111,1
718,48,112,2
719,48,113,4
720,48,114,1
721,48,117,5
722,48,118,4
723,48,120,3
724,48,121,3
725,48,123,4
726,48,125,1
727,48,126,2
728,48,128,5
729,48,129,5
730,48,130,4
731,48,131,2
732,48,132,4
733,49,103,3
734,49,105,5
735,49,108,2
736,49,111,3
737,49,113,2
738,49,115,2
739,49,120,1
740,49,121,1
741,49,122,1
742,49,124,3
743,49,125,3
744,49,126,1
745,49,132,4
746,50,102,5
747,50,104,4
748,50,106,3
749,50,107,3
750,50,108,3
751,50,110,3
752,50,111,2
753,50,112,2
754,50,115,1
755,50,116,5
756,50,117,2
757,50,120,2
758,50,127,4
759,50,129,5
760,50,130,3
761,50,132,5
762,51,102,4
763,51,103,1
764,51,108,1
765,51,109,3
766,51,110,2
767,51,113,5
768,51,114,2
769,51,119,3
770,51,120,3
771,51,122,2
772,51,126,2
773,51,129,2
774,51,132,2
775,52,102,4
776,52,106,3
777,52,108,2
778,52,109,5
779,52,110,1
780,52,113,4
781,52,114,3
782,52,115,3
783,52,116,2
784,52,117,2
785,52,119,2
786,52,123,5
787,52,125,3
788,52,126,1
789,52,127,2
790,52,128,3
791,52,130,3
792,52,131,1
793,52,132,5
794,53,104,1
795,53,105,3
796,53,107,2
797,53,108,1
798,53,109,4
799,53,110,1
800,53,111,5
801,53,112,2
802,53,119,2
803,53,121,1
804,53,122,1
805,53,123,4
806,53,124,1
807,53,125,1
808,53,127,2
809,53,129,5
810,53,130,3
811,54,102,2
812,54,103,5
813,54,105,4
814,54,108,1
815,54,109,1
816,54,110,5
817,54,116,3
818,54,118,4
819,54,119,1
820,54,120,2
821,54,121,5
822,54,122,3
823,54,123,1
824,54,127,2
825,54,131,4
826,54,132,1
827,55,102,5
828,55,103,1
829,55,104,1
830,55,107,3
831,55,108,5
832,55,109,2
833,55,111,4
834,55,114,2
835,55,116,1
836,55,117,5
837,55,118,5
838,55,119,3
839,55,120,1
840,55,122,1
841,55,125,3
842,55,128,1
843,56,102,2
844,56,103,1
845,56,105,4
846,56,106,1
847,56,107,2
848,56,108,2
849,56,109,2
850,56,111,4
851,56,112,5
852,56,113,1
853,56,118,1
854,56,119,3
855,56,121,1
856,56,123,1
857,56,124,2
858,56,126,5
859,56,128,3
860,56,130,1
861,56,132,4
862,57,102,2
863,57,103,4
864,57,104,2
865,57,105,3
866,57,108,3
867,57,109,2
868,57,110,1
869,57,112,2
870,57,117,2
871,57,121,2
872,57,126,4
873,57,128,1
874,57,129,3
875,57,132,1
876,58,102,4
877,58,108,3
878,58,109,5
879,58,115,5
880,58,116,3
881,58,117,2
882,58,119,2
883,58,121,3
884,58,123,1
885,58,125,2
886,58,127,1
887,58,129,5
888,58,130,5
889,58,131,2
890,59,102,4
891,59,103,5
892,59,104,3
893,59,109,5
894,59,111,2
895,59,112,2
896,59,113,1
897,59,117,3
898,59,118,1
899,59,119,5
900,59,121,1
901,59,126,3
902,59,129,1
903,59,130,3
904,59,131,1
905,60,102,1
906,60,103,5
907,60,104,2
908,60,105,5
909,60,106,3
910,60,108,4
911,60,109,5
912,60,110,1
913,60,111,1
914,60,113,5
915,60,115,1
916,60,117,3
917,60,118,2
918,60,121,1
919,60,122,5
920,60,124,2
921,60,125,4
922,60,126,4
923,60,127,2
924,60,129,3
925,60,131,3
926,61,109,4
927,61,110,3
928,61,111,3
929,61,115,3
930,61,119,4
931,61,120,2
932,61,123,3
933,61,124,3
934,61,125,2
935,61,126,3
936,61,128,2
937,61,129,2
938,61,131,3
939,61,132,1
940,62,104,1
941,62,105,2
942,62,107,2
943,62,108,1
944,62,109,5
945,62,110,1
946,62,112,4
947,62,117,4
948,62,120,5
949,62,121,5
950,62,122,2
951,62,123,5
952,62,127,5
953,62,128,5
954,62,132,2
955,63,104,3
956,63,105,3
957,63,106,4
958,63,107,1
959,63,108,5
960,63,109,1
961,63,112,2
962,63,113,1
963,63,116,5
964,63,117,4
965,63,120,1
966,63,121,4
967,63,122,4
968,63,123,5
969,63,124,1
970,63,127,5
971,63,130,2
972,64,102,2
973,64,104,1
974,64,108,2
975,64,110,5
976,64,112,1
977,64,113,3
978,64,115,1
979,64,119,2
980,64,120,4
981,64,122,1
982,64,124,5
983,64,126,3
984,64,129,5
985,64,130,2
986,65,102,4
987,65,103,1
988,65,105,4
989,65,109,1
990,65,114,3
991,65,115,1
992,65,117,5
993,65,120,4
994,65,128,1
995,65,132,1
996,66,103,1
997,66,104,3
998,66,105,1
999,66,107,1
1000,66,108,1
1001,66,111,3
1002,66,113,4
1003,66,117,1
1004,66,118,5
1005,66,121,4
1006,66,124,3
1007,66,125,5
1008,66,126,1
1009,66,127,1
1010,66,128,5
1011,66,129,1
1012,66,131,1
1013,66,132,1
1014,67,102,1
1015,67,103,5
1016,67,104,1
1017,67,110,5
1018,67,113,3
1019,67,116,3
1020,67,118,3
1021,67,119,3
1022,67,120,3
1023,67,124,3
1024,67,126,1
1025,67,129,5
1026,67,130,1
1027,67,132,5
1028,68,105,5
1029,68,108,2
1030,68,109,4
1031,68,110,2
1032,68,112,5
1033,68,115,2
1034,68,116,2
1035,68,117,2
1036,68,119,4
1037,68,120,4
1038,68,121,3
1039,68,122,3
1040,68,123,1
1041,68,124,5
1042,68,125,3
1043,68,126,1
1044,68,128,2
1045,69,107,4
1046,69,109,3
1047,69,110,5
1048,69,111,1
1049,69,112,1
1050,69,113,1
1051,69,116,2
1052,69,118,5
1053,69,119,1
1054,69,122,5
1055,69,123,2
1056,69,125,5
1057,69,126,4
1058,69,131,1
1059,69,132,5
1060,70,104,3
1061,70,105,5
1062,70,107,4
1063,70,109,2
1064,70,110,2
1065,70,112,1
1066,70,114,2
1067,70,117,5
1068,70,118,3
1069,70,124,4
1070,70,129,2
1071,70,130,5
1072,70,132,3
1073,71,102,4
1074,71,103,2
1075,71,105,3
1076,71,106,5
1077,71,107,2
1078,71,108,3
1079,71,110,3
1080,71,114,5
1081,71,117,4
1082,71,118,4
1083,71,124,1
1084,71,125,4
1085,71,127,3
1086,71,128,1
1087,71,129,2
1088,71,130,2
1089,71,132,1
1090,72,102,3
1091,72,104,5
1092,72,106,1
1093,72,110,1
1094,72,114,1
1095,72,115,1
1096,72,116,3
1097,72,117,4
1098,72,118,5
1099,72,119,3
1100,72,120,3
1101,72,123,2
1102,72,124,1
1103,72,129,4
1104,72,130,4
1105,72,132,3
1106,73,102,5
1107,73,105,2
1108,73,106,2
1109,73,108,2
1110,73,110,4
1111,73,111,2
1112,73,113,1
1113,73,118,1
1114,73,119,5
1115,73,120,1
1116,73,121,4
1117,73,123,2
1118,73,124,4
1119,73,125,2
1120,73,126,5
1121,73,130,5
1122,73,132,1
1123,74,102,4
1124,74,103,5
1125,74,105,5
1126,74,106,2
1127,74,107,2
1128,74,108,4
1129,74,110,1
1130,74,112,3
1131,74,116,4
1132,74,117,1
1133,74,119,5
1134,74,120,1
1135,74,123,5
1136,74,124,1
1137,74,125,3
1138,74,128,4
1139,74,130,1
1140,74,131,2
1141,74,132,3
1142,75,102,3
1143,75,108,2
1144,75,110,2
1145,75,112,2
1146,75,113,1
1147,75,117,3
1148,75,118,1
1149,75,119,3
1150,75,122,4
1151,75,123,4
1152,75,125,5
1153,75,127,2
1154,75,129,5
1155,75,130,3
1156,75,131,1
1157,76,105,2
1158,76,108,2
1159,76,109,2
1160,76,112,1
1161,76,114,5
1162,76,115,1
1163,76,117,4
1164,76,122,4
1165,76,128,2
1166,76,129,2
1167,76,130,2
1168,76,131,2
1169,76,132,4
1170,77,102,3
1171,77,104,1
1172,77,105,3
1173,77,107,2
1174,77,109,4
1175,77,116,5
1176,77,117,4
1177,77,119,1
1178,77,120,4
1179,77,121,5
1180,77,122,3
1181,77,125,4
1182,77,126,4
1183,78,105,1
1184,78,108,2
1185,78,111,4
1186,78,112,4
1187,78,114,1
1188,78,115,2
1189,78,116,4
1190,78,117,2
1191,78,120,1
1192,78,123,2
1193,78,124,3
1194,78,127,3
1195,78,129,1
1196,78,130,5
1197,78,132,1
1198,79,102,2
1199,79,106,5
1200,79,111,5
1201,79,113,1
1202,79,114,3
1203,79,117,3
1204,79,118,2
1205,79,121,1
1206,79,124,3
1207,79,126,2
1208,79,127,4
1209,79,129,1
1210,79,130,1
1211,79,131,1
1212,80,102,1
1213,80,103,2
1214,80,106,2
1215,80,111,3
1216,80,115,3
1217,80,118,3
1218,80,121,4
1219,80,122,5
1220,80,124,4
1221,80,127,1
1222,80,129,4
1223,80,130,4
1224,80,132,5
1225,81,104,1
1226,81,105,4
1227,81,109,5
1228,81,110,4
1229,81,111,3
1230,81,114,5
1231,81,117,3
1232,81,119,5
1233,81,120,2
1234,81,122,3
1235,81,124,5
1236,81,125,1
1237,81,126,2
1238,81,127,3
1239,81,128,4
1240,81,129,5
1241,81,131,3
1242,81,132,5
1243,82,102,3
1244,82,104,2
1245,82,105,2
1246,82,106,5
1247,82,108,2
1248,82,109,1
1249,82,116,2
1250,82,117,1
1251,82,118,2
1252,82,119,4
1253,82,121,2
1254,82,124,3
1255,82,126,4
1256,82,127,1
1257,82,129,5
1258,82,131,2
1259,82,132,1
1260,83,103,2
1261,83,105,4
1262,83,107,1
1263,83,108,5
1264,83,109,4
1265,83,111,5
1266,83,116,2
1267,83,117,4
1268,83,118,3
1269,83,119,1
1270,83,122,5
1271,83,125,3
1272,83,126,3
1273,83,129,1
1274,83,130,2
1275,84,103,4
1276,84,104,4
1277,84,107,3
1278,84,109,2
1279,84,110,4
1280,84,111,2
1281,84,112,3
1282,84,115,2
1283,84,117,1
1284,84,120,4
1285,84,124,4
1286,84,125,1
1287,84,126,4
1288,84,130,3
1289,85,102,5
1290,85,104,2
1291,85,105,4
1292,85,106,2
1293,85,107,1
1294,85,108,1
1295,85,110,3
1296,85,112,4
1297,85,115,4
1298,85,117,2
1299,85,118,2
1300,85,121,1
1301,85,123,1
1302,85,124,3
1303,86,103,2
1304,86,105,3
1305,86,106,2
1306,86,107,2
1307,86,108,4
1308,86,109,5
1309,86,111,5
1310,86,113,2
1311,86,114,1
1312,86,115,2
1313,86,116,1
1314,86,117,2
1315,86,119,3
1316,86,122,2
1317,86,123,3
1318,86,126,5
1319,86,127,3
1320,86,128,1
1321,86,129,3
1322,86,131,3
1323,86,132,2
1324,87,102,3
1325,87,103,4
1326,87,105,4
1327,87,107,1
1328,87,108,4
1329,87,110,3
1330,87,115,3
1331,87,116,2
1332,87,118,4
1333,87,120,1
1334,87,121,4
1335,87,122,3
1336,87,123,3
1337,87,124,3
1338,87,125,1
1339,87,127,3
1340,87,132,5
1341,88,103,1
1342,88,106,5
1343,88,110,3
1344,88,111,4
1345,88,112,4
1346,88,114,1
1347,88,120,4
1348,88,125,3
1349,88,128,4
1350,88,129,4
1351,88,130,2
1352,89,105,3
1353,89,107,5
1354,89,112,4
1355,89,113,5
1356,89,115,4
1357,89,117,1
1358,89,118,5
1359,89,120,4
1360,89,123,1
1361,89,128,2
1362,89,129,4
1363,89,131,1
1364,90,102,5
1365,90,104,4
1366,90,106,1
1367,90,109,4
1368,90,111,3
1369,90,112,5
1370,90,114,5
1371,90,117,2
1372,90,118,2
1373,90,119,5
1374,90,124,3
1375,90,127,5
1376,90,129,3
1377,90,131,5
1378,90,132,2
1379,91,103,5
1380,91,104,2
1381,91,106,5
1382,91,107,1
1383,91,109,2
1384,91,113,3
1385,91,116,4
1386,91,117,2
1387,91,118,1
1388,91,120,5
1389,91,122,5
1390,91,123,3
1391,91,124,5
1392,91,125,5
1393,91,126,4
1394,91,130,3
1395,91,131,2
1396,92,102,2
1397,92,103,1
1398,92,106,4
1399,92,107,1
1400,92,108,4
1401,92,110,1
1402,92,111,1
1403,92,112,5
1404,92,113,1
1405,92,118,3
1406,92,119,1
1407,92,120,3
1408,92,121,5
1409,92,122,4
1410,92,123,1
1411,92,125,5
1412,92,128,5
1413,92,129,1
1414,92,131,2
1415,93,103,2
1416,93,107,2
1417,93,108,5
1418,93,109,2
1419,93,111,4
1420,93,112,3
1421,93,116,3
1422,93,117,2
1423,93,118,3
1424,93,120,4
1425,93,121,5
1426,93,122,2
1427,93,125,2
1428,93,130,5
1429,94,104,1
1430,94,110,2
1431,94,111,2
1432,94,117,3
1433,94,118,4
1434,94,119,5
1435,94,120,1
1436,94,121,2
1437,94,122,1
1438,94,124,3
1439,94,127,3
1440,94,129,2
1441,94,130,4
1442,95,106,5
1443,95,109,2
1444,95,111,3
1445,95,119,1
1446,95,124,2
1447,95,125,4
1448,95,129,4
1449,95,132,2
1450,96,102,2
1451,96,104,5
1452,96,107,5
1453,96,108,2
1454,96,110,1
1455,96,112,4
1456,96,116,4
1457,96,118,4
1458,96,121,3
1459,96,122,1
1460,96,125,3
1461,96,126,3
1462,96,127,4
1463,96,130,2
1464,96,131,2
1465,97,105,5
1466,97,106,1
1467,97,107,3
1468,97,108,1
1469,97,111,1
1470,97,113,5
1471,97,114,1
1472,97,119,4
1473,97,120,3
1474,97,121,3
1475,97,125,1
1476,97,127,1
1477,97,130,4
1478,97,132,1
1479,98,103,2
1480,98,104,1
1481,98,106,5
1482,98,107,4
1483,98,108,5
1484,98,110,4
1485,98,113,3
1486,98,116,2
1487,98,117,3
1488,98,118,1
1489,98,119,3
1490,98,121,2
1491,98,123,3
1492,98,126,1
1493,98,127,1
1494,98,132,1
1495,99,103,2
1496,99,106,5
1497,99,109,5
1498,99,110,5
1499,99,116,2
1500,99,118,2
1501,99,120,5
1502,99,122,5
1503,99,125,4
1504,99,130,4
1505,99,131,2
1506,99,132,4
1507,100,113,5
1508,100,115,3
1509,100,117,1
1510,100,118,5
1511,100,121,5
1512,100,124,5
1513,100,125,5
1514,100,129,2
1515,100,130,3
1516,294,110,2
1517,294,111,5
1518,294,112,2
1519,294,113,4
1520,294,114,2
